EwEVersion,"6.6.15613.0 (compiled 02/10/2018)"
Date,"02/10/2018 09:42:53"
ModelName,"Tampa Bay"
EcosimScenario,"TampaBay Flabay Nut better fix seagrass"
TimeSeries,(none)
StartYear,0

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
159,0.0002642196,0.02379414,0.2487687,0.1164717,0.01883529,0.0003413265,0.005206915,0.03663143,0.09756082,0.339693,0.0001118818,0.03451282,0.240533,2.344714E-05,0.003146243,0.109596,0.04828726,0.6817261,3.03498,1.54513E-06,0.01989912,0.01396893,0.137166,0.02612628,0.4501107,0.3520843,0.7617185,0.1007662,0.09253092,0.2056362,0.04491239,0.1386756,0.1605843,0.06040755,0.04221131,1.426623,0.09337408,0.09365792,0.1397026,1.009682,0.05702486,0.1136939,0.02890976,2.73663,7.58261,1.483391,0.9967492,25.52832,34.33842,232.0975,29.13177,11.79191
160,0.0002672569,0.02377084,0.2497287,0.1186258,0.01880164,0.0003499719,0.005254463,0.0362906,0.09826436,0.3421533,0.0001135695,0.0347539,0.2416793,2.374908E-05,0.003105924,0.110464,0.04303917,0.6220431,3.123152,1.568065E-06,0.02003827,0.01377442,0.1348552,0.02626931,0.4533394,0.3553189,0.7672718,0.1016157,0.09322019,0.2071209,0.0453135,0.1399604,0.1620087,0.0607245,0.04256821,1.436423,0.09425326,0.09430423,0.140597,1.005749,0.05667716,0.1144071,0.02946538,2.771239,7.67497,1.52608,1.02546,25.84179,34.87558,238.6445,29.65079,12.03823
161,0.0002711321,0.02375864,0.2508989,0.1205413,0.01879478,0.0003603818,0.005290396,0.03544023,0.1003631,0.3437407,0.0001143254,0.03472141,0.2432136,2.434894E-05,0.003076302,0.1113632,0.04732342,0.5265176,3.252082,1.589309E-06,0.02018457,0.01363092,0.130762,0.02642357,0.4578327,0.3588092,0.773461,0.102576,0.09406277,0.2088636,0.04579413,0.1414314,0.1638254,0.06105841,0.04298655,1.448116,0.09539291,0.0950847,0.1417228,1.008482,0.05664603,0.1150192,0.03003786,2.806934,7.774169,1.554227,1.046532,26.15625,34.97017,241.8606,29.76371,12.20081
162,0.000273336,0.02367624,0.2521862,0.1221843,0.01881338,0.0003653149,0.005286064,0.03445014,0.1031776,0.3446299,0.0001142433,0.03449609,0.2450041,2.489943E-05,0.00304913,0.1122795,0.06210054,0.4651332,3.343347,1.593921E-06,0.02033634,0.01344165,0.1246327,0.02659054,0.4621708,0.3623179,0.7795724,0.1035358,0.09491307,0.2106856,0.0462692,0.142843,0.165576,0.06140995,0.04340073,1.458051,0.09638768,0.09586826,0.1428792,1.015564,0.05683602,0.1155395,0.03061936,2.843581,7.839678,1.551711,1.047949,26.38485,34.37161,238.8031,29.23367,12.18213
163,0.000272991,0.02348962,0.2535222,0.1235453,0.01884986,0.0003627089,0.005251397,0.03369537,0.1060735,0.3450835,0.0001135999,0.03418536,0.2469394,2.517631E-05,0.00301788,0.1131808,0.08398818,0.4679224,3.362626,1.584959E-06,0.02048902,0.01317355,0.1164948,0.02676716,0.4649774,0.3656138,0.7848807,0.1043587,0.09560151,0.2123134,0.04664849,0.1439788,0.166799,0.06176852,0.04374167,1.463606,0.09688913,0.09649926,0.1438168,1.025171,0.05716516,0.1159739,0.03118796,2.880866,7.856413,1.530157,1.036874,26.516,33.80667,234.6113,28.70798,12.06618
164,0.0002730871,0.02327225,0.254939,0.1247311,0.01889411,0.0003582109,0.005244851,0.0333309,0.1087748,0.3453632,0.000113263,0.03387694,0.2491203,2.528546E-05,0.002978085,0.1140558,0.1033537,0.5091341,3.343724,1.581994E-06,0.02063996,0.01289493,0.106837,0.02694803,0.466531,0.3687639,0.7895205,0.1050398,0.09612624,0.2136688,0.04693924,0.1449194,0.1675756,0.06212184,0.04401629,1.466809,0.09705237,0.09697962,0.1445196,1.037158,0.05762771,0.1163312,0.03172597,2.918628,7.862853,1.52617,1.036309,26.65299,34.16006,237.0184,29.00026,12.06979
165,0.0002748994,0.02310469,0.2564527,0.1259407,0.01894089,0.000356129,0.005301528,0.03329146,0.1113448,0.3456077,0.0001137153,0.0336039,0.2517101,2.532545E-05,0.002932636,0.1149153,0.1100487,0.5639591,3.319467,1.592028E-06,0.02079047,0.0126602,0.09652246,0.02712925,0.4684964,0.3720345,0.7942984,0.1057159,0.0966595,0.2149571,0.04724018,0.1459403,0.1684555,0.06246886,0.04429996,1.471882,0.09738351,0.09747146,0.1452256,1.051192,0.05821696,0.1166368,0.03223562,2.957048,7.902617,1.55157,1.053107,26.87335,35.00276,244.2028,29.75699,12.23474
166,0.0002773341,0.0230049,0.2579783,0.1273474,0.01898945,0.0003569163,0.00539192,0.03341416,0.1140419,0.3458136,0.0001145792,0.03334621,0.2547597,2.528453E-05,0.00288796,0.1157824,0.09914041,0.6168674,3.301139,1.604348E-06,0.02094478,0.01242405,0.08863737,0.02730112,0.4718409,0.3755624,0.7996906,0.1064924,0.0973298,0.2163976,0.0476179,0.147176,0.1697722,0.06281868,0.04464209,1.480175,0.09810803,0.09808651,0.1461164,1.066197,0.05889269,0.1169754,0.03273084,2.996402,7.975955,1.585548,1.07504,27.15275,35.51893,250.0021,30.24217,12.42987
167,0.0002782819,0.0229276,0.2593144,0.1289776,0.01903516,0.0003582933,0.005438629,0.03357875,0.1170835,0.3458151,0.000114951,0.03307291,0.2577624,2.510242E-05,0.002857328,0.1166429,0.07263395,0.6556969,3.286579,1.603265E-06,0.0211038,0.01212121,0.08313686,0.02746504,0.475783,0.3791765,0.8052757,0.1073239,0.09807716,0.2179661,0.04803216,0.148461,0.1712768,0.06317809,0.04500987,1.48864,0.09894299,0.09876344,0.1471134,1.079799,0.05954819,0.1173719,0.03321734,3.036722,8.037889,1.593673,1.080907,27.37897,35.10393,248.355,29.88565,12.46273
168,0.0002776405,0.02285787,0.2603683,0.1306892,0.01908071,0.0003597087,0.00540243,0.03373263,0.1205586,0.3453889,0.0001146937,0.03280101,0.2599279,2.491643E-05,0.002855771,0.1174546,0.04993304,0.6649675,3.285029,1.590251E-06,0.02126455,0.01173333,0.07920694,0.02762208,0.4786558,0.3825919,0.8102142,0.1080607,0.09871609,0.2194091,0.0483795,0.1495242,0.1724123,0.06354158,0.04532425,1.493488,0.09941342,0.09932989,0.1479549,1.090504,0.06010485,0.1178175,0.033682,3.077725,8.054967,1.574873,1.070607,27.50082,34.43369,243.4232,29.27449,12.35422
169,0.0002755198,0.02283512,0.2612345,0.1322352,0.01914921,0.0003591525,0.00530494,0.03385204,0.124436,0.3443974,0.0001134435,0.03255942,0.261559,2.472573E-05,0.002889827,0.1181646,0.04573498,0.628612,3.317462,1.571678E-06,0.02142067,0.01129436,0.07654161,0.02776934,0.4797499,0.3856569,0.814068,0.1086115,0.09913884,0.2205155,0.04860605,0.1502542,0.1729242,0.06389573,0.04554403,1.493797,0.09938272,0.09969421,0.1484857,1.097222,0.06049959,0.1183007,0.03410415,3.11909,8.029802,1.546471,1.053166,27.53539,33.93072,238.718,28.79611,12.19672
170,0.0002715731,0.02285589,0.2621002,0.1333628,0.01925151,0.0003539733,0.005198108,0.0338832,0.1285521,0.3428091,0.0001109546,0.03233133,0.262864,2.436449E-05,0.002946218,0.1187444,0.05247225,0.5554428,3.381293,1.548323E-06,0.02156622,0.01085617,0.07532548,0.0278983,0.479272,0.3883259,0.8167772,0.1089609,0.09933476,0.2212034,0.04871288,0.1506662,0.1728501,0.0642276,0.04566835,1.490331,0.09895564,0.09984996,0.1486827,1.099161,0.06068622,0.1188214,0.03446636,3.160593,7.977288,1.518556,1.034077,27.50866,33.56883,234.5856,28.44136,12.03688
171,0.0002666951,0.02288286,0.263162,0.1338842,0.01939854,0.000344891,0.005126946,0.03377908,0.1326809,0.3407169,0.0001082513,0.03209277,0.2638715,2.383495E-05,0.003000188,0.1191992,0.07066733,0.5067086,3.421408,1.520818E-06,0.02169795,0.01047123,0.07552802,0.02800202,0.4777324,0.390609,0.8184623,0.1091288,0.09933752,0.2214798,0.04872312,0.1508234,0.1723308,0.06452814,0.04571326,1.484293,0.09828696,0.09982652,0.1485867,1.096346,0.06065757,0.1193767,0.03475728,3.202094,7.91278,1.496274,1.017383,27.44742,33.37225,231.5854,28.23881,11.90623
172,0.0002600706,0.02281848,0.2644379,0.1337144,0.01959541,0.0003319026,0.005076635,0.03354771,0.1366089,0.3383282,0.0001052155,0.03181293,0.2647472,2.305106E-05,0.003024227,0.1195296,0.09191574,0.4973975,3.415265,1.48281E-06,0.02181179,0.01013507,0.07687043,0.02807812,0.4753029,0.392421,0.8190364,0.1091169,0.09915708,0.221347,0.04864272,0.1507071,0.1714056,0.0647914,0.04568025,1.475396,0.09741823,0.09963319,0.1482144,1.087826,0.06036162,0.1199601,0.03496845,3.243441,7.826998,1.463838,0.9926924,27.30832,32.69034,224.7079,27.60689,11.69854
173,0.0002532655,0.02263027,0.2658572,0.1328824,0.01983647,0.0003191068,0.005013376,0.03327134,0.1401539,0.3358499,0.0001025176,0.03149226,0.2656223,2.224933E-05,0.003005722,0.1197381,0.105629,0.5207912,3.369082,1.441225E-06,0.02190542,0.009862764,0.0790449,0.02812636,0.4716045,0.3936541,0.8182666,0.1088805,0.09874621,0.220731,0.04844661,0.1502561,0.1699451,0.06500933,0.04554955,1.46292,0.09623639,0.09922098,0.1474961,1.074385,0.05981737,0.1205548,0.03508774,3.28436,7.716783,1.426082,0.9650018,27.09678,32.12234,218.1362,27.06833,11.46891
174,0.0002468722,0.02234763,0.2672568,0.1314958,0.02010267,0.000308206,0.004906988,0.03304722,0.1431617,0.3334189,0.0001003009,0.03114367,0.2665217,2.153247E-05,0.002953505,0.1198001,0.1032818,0.5569212,3.30331,1.400303E-06,0.0219754,0.009690652,0.08172125,0.02814814,0.4667639,0.3942844,0.8161702,0.1084202,0.09811258,0.2196226,0.04814014,0.1494906,0.1679989,0.0651743,0.04532477,1.447475,0.09481261,0.09860262,0.1464493,1.056499,0.05903175,0.1211377,0.035106,3.324623,7.589868,1.387655,0.9360905,26.82566,31.58628,211.5451,26.55805,11.2321
175,0.0002432097,0.02207682,0.2685815,0.1297059,0.02036832,0.00030315,0.00477667,0.03292305,0.1454971,0.3312261,9.926027E-05,0.0307836,0.2673802,2.115261E-05,0.002894293,0.1197125,0.08410118,0.5916382,3.240838,1.373012E-06,0.02202316,0.009695775,0.0847174,0.02814608,0.4614127,0.3944583,0.8131686,0.1077899,0.09732891,0.2181179,0.04776466,0.1485574,0.1657986,0.06528279,0.04503941,1.431481,0.0933493,0.09784557,0.1451793,1.036854,0.05811306,0.1216852,0.03502289,3.364126,7.477312,1.369695,0.9209425,26.57955,31.79865,210.6529,26.72102,11.13194
176,0.0002501459,0.02205473,0.2702014,0.12773,0.02061429,0.0003156251,0.004733843,0.03290746,0.147055,0.329703,0.0001023535,0.0304843,0.2679511,2.194299E-05,0.002860069,0.1195677,0.05727886,0.6185336,3.218324,1.398751E-06,0.02206306,0.01001913,0.08830824,0.02812561,0.4582638,0.3948853,0.8110832,0.1072489,0.09671569,0.2166939,0.04749616,0.1480353,0.1642846,0.06534684,0.04483664,1.423641,0.09262777,0.09725045,0.1441501,1.022833,0.05739921,0.1221924,0.03486947,3.403339,7.479906,1.432765,0.9618642,26.62282,34.37081,229.484,29.04395,11.55802
177,0.0002632597,0.02228464,0.2722929,0.1257577,0.02084221,0.0003384067,0.004797698,0.03293138,0.1476491,0.3293897,0.0001076687,0.03030721,0.2681053,2.344484E-05,0.002857365,0.1194791,0.04374428,0.6234308,3.243913,1.454922E-06,0.02211141,0.01062752,0.09253249,0.02809828,0.4606164,0.3961902,0.8117782,0.1071689,0.09671386,0.2161049,0.04756045,0.148444,0.1646134,0.06540561,0.04489049,1.429899,0.09349519,0.09723422,0.1440181,1.01607,0.05699576,0.1226955,0.03471737,3.44334,7.618642,1.536386,1.027234,26.92621,36.1451,247.0661,30.72908,12.14316
178,0.000279567,0.02264277,0.2749056,0.1239195,0.02107519,0.0003677479,0.004940052,0.03295026,0.1471387,0.3307579,0.0001142127,0.03026549,0.2685694,2.546936E-05,0.002878171,0.1195818,0.04585267,0.6047242,3.311172,1.529955E-06,0.02218743,0.01140006,0.09733731,0.02807615,0.4678561,0.3984216,0.8153296,0.1076029,0.09736176,0.21662,0.04795839,0.1497041,0.1666512,0.06550014,0.04520366,1.446793,0.09554324,0.0977958,0.1448303,1.019114,0.05704182,0.1232489,0.03463189,3.48483,7.832159,1.63116,1.092651,27.36761,37.13939,260.6094,31.71709,12.67677
179,0.0002952399,0.02297308,0.2779093,0.1222546,0.02132189,0.0003968541,0.005114492,0.03295572,0.1456592,0.3337044,0.0001207911,0.03031625,0.2694038,2.755282E-05,0.002906752,0.1199246,0.06421975,0.5740178,3.393651,1.608914E-06,0.02229788,0.01216428,0.1025475,0.02806735,0.4776845,0.4013294,0.8208614,0.1084142,0.09846163,0.218089,0.04856656,0.1514556,0.1696718,0.06565448,0.04568514,1.468196,0.09805202,0.09875898,0.1463297,1.030831,0.05751409,0.1238981,0.03465007,3.528034,8.045794,1.683876,1.134431,27.79804,37.0621,265.2817,31.7095,12.97524
180,0.0003048342,0.02318162,0.2810783,0.1207229,0.02158225,0.0004122921,0.005286539,0.03299952,0.1437251,0.3375262,0.0001252425,0.03042652,0.2705142,2.877676E-05,0.002934167,0.1204728,0.09662008,0.5647258,3.445291,1.665473E-06,0.02243844,0.01277245,0.1079185,0.02807445,0.4871203,0.404477,0.8269525,0.1093506,0.09968263,0.2200562,0.04920205,0.1532194,0.172684,0.06586982,0.04619628,1.487369,0.1002163,0.09983133,0.1480548,1.04829,0.05829402,0.1246603,0.03476976,3.572681,8.197711,1.686938,1.144934,28.10832,36.28846,262.3151,31.03017,13.00331
181,0.0003068528,0.02329008,0.284235,0.119273,0.02185212,0.0004097832,0.005455233,0.03313947,0.1419829,0.3413955,0.0001263052,0.03058408,0.2719805,2.877488E-05,0.002962766,0.1211428,0.1291274,0.5835766,3.456363,1.686032E-06,0.02259843,0.01317959,0.113258,0.02809532,0.4942023,0.4075331,0.8325219,0.1102013,0.1007593,0.2220448,0.04973108,0.1546867,0.1750114,0.06612943,0.04663441,1.500843,0.101601,0.100778,0.1496129,1.068624,0.05924977,0.1255211,0.03496134,3.618279,8.274549,1.664065,1.1368,28.29452,35.61075,257.9789,30.40078,12.89476
182,0.0003027382,0.02336231,0.2872494,0.1178636,0.0221232,0.0003937722,0.005627587,0.03334256,0.1407927,0.3448273,0.0001243136,0.03076339,0.2738229,2.783819E-05,0.002999106,0.1218369,0.1469104,0.6210771,3.438272,1.671013E-06,0.0227649,0.01342461,0.1183755,0.02812611,0.4985623,0.4103386,0.8371188,0.1108782,0.1015884,0.2237652,0.05011382,0.1557767,0.1764977,0.06641141,0.0469657,1.508435,0.1022312,0.1015082,0.1508298,1.088692,0.06022784,0.1264472,0.03518922,3.66442,8.291758,1.633641,1.119911,28.38322,35.08413,253.5259,29.89326,12.73505
183,0.000296801,0.02348552,0.2900798,0.1165027,0.02238717,0.0003754359,0.005784851,0.03351578,0.140197,0.3478023,0.0001213244,0.03092486,0.2761768,2.66941E-05,0.003051462,0.1224895,0.1397375,0.6644605,3.411707,1.639362E-06,0.02292922,0.01359684,0.123153,0.02816332,0.5007268,0.4128892,0.8407792,0.1113787,0.1021787,0.2251146,0.05036987,0.1565611,0.1772903,0.06669711,0.04720194,1.511859,0.1023365,0.1020243,0.1516892,1.106731,0.06113297,0.1274005,0.0354242,3.710862,8.280268,1.613565,1.107094,28.43586,35.01762,252.2061,29.79955,12.63307
184,0.0002898113,0.02367846,0.2926116,0.1152075,0.0226251,0.0003585281,0.005861106,0.03356037,0.1400027,0.3505239,0.0001180946,0.03101642,0.2789014,2.560679E-05,0.003122285,0.123045,0.1049145,0.7006489,3.384112,1.597887E-06,0.02308364,0.01373997,0.1273976,0.02820495,0.5013893,0.4151577,0.8435832,0.1117329,0.1025795,0.2261005,0.05053341,0.1570979,0.1775997,0.06697468,0.04736465,1.512159,0.1021508,0.1023702,0.152252,1.119954,0.06182585,0.1283468,0.03564666,3.757482,8.247435,1.59161,1.090435,28.43371,34.62428,248.2163,29.42346,12.49826
185,0.0002823634,0.02391957,0.294689,0.114,0.02279372,0.0003458201,0.005794456,0.03344754,0.1399871,0.3530853,0.000115158,0.03103555,0.2807025,2.471717E-05,0.003211532,0.1234669,0.05899041,0.7101934,3.364149,1.55357E-06,0.02322281,0.01386635,0.130922,0.0282493,0.5003774,0.4170108,0.8452795,0.1119042,0.1027575,0.2266546,0.05058928,0.1573267,0.1773561,0.0672332,0.04743932,1.50856,0.1016207,0.1025078,0.1524658,1.126706,0.06221481,0.1292521,0.03583626,3.804033,8.185389,1.560837,1.067745,28.35385,34.05633,242.3629,28.88874,12.31037
186,0.0002776495,0.02424879,0.2963168,0.1129296,0.02289945,0.0003420755,0.005614323,0.0332563,0.1400225,0.3554596,0.0001135152,0.03106241,0.2811898,2.435264E-05,0.003317151,0.1237502,0.04219153,0.6840236,3.3736,1.525482E-06,0.02334458,0.01400883,0.1337349,0.02829462,0.498032,0.418499,0.846028,0.1119005,0.1027337,0.2267789,0.0505523,0.1573254,0.1766647,0.06746262,0.04743826,1.502628,0.1008606,0.1024556,0.1523611,1.127774,0.06232217,0.130083,0.03597713,3.850325,8.119534,1.543996,1.054733,28.26974,34.15433,241.544,28.95007,12.22043
187,0.0002756997,0.02465496,0.2975695,0.1120705,0.02296244,0.0003449089,0.005393489,0.03312779,0.1400008,0.3575978,0.0001124554,0.03117403,0.2812046,2.443213E-05,0.003421649,0.1239191,0.04271553,0.6302621,3.41421,1.514663E-06,0.02344892,0.01416013,0.1358794,0.02834119,0.4955753,0.4198055,0.8464078,0.1118218,0.1026383,0.2266533,0.05049394,0.1572866,0.1759268,0.06766138,0.04741624,1.497273,0.1002228,0.1023413,0.1521351,1.123733,0.06217162,0.1308175,0.03606925,3.896435,8.075703,1.544488,1.052218,28.22204,34.44494,242.9237,29.20265,12.22259
188,0.0002780931,0.02508819,0.2986181,0.1115336,0.02300736,0.0003545207,0.00523041,0.03317725,0.1398199,0.3595285,0.0001129967,0.03142917,0.2810427,2.50218E-05,0.00349909,0.1240566,0.05646581,0.5868478,3.460368,1.527329E-06,0.02354291,0.01432302,0.1374882,0.02839132,0.4941348,0.4211872,0.8471196,0.1117806,0.1026122,0.2265202,0.05048824,0.1574235,0.1755243,0.06783663,0.04743215,1.495315,0.0999727,0.1022904,0.1519942,1.117541,0.0618992,0.1314479,0.03612668,3.942608,8.0805,1.572436,1.06917,28.27965,35.34103,250.1388,30.01815,12.39524
189,0.0002838535,0.02543739,0.2995656,0.1114335,0.02307287,0.000367756,0.005177609,0.03345906,0.1394256,0.3613739,0.0001155083,0.0318396,0.2808679,2.594044E-05,0.003521115,0.12425,0.08382883,0.5853877,3.4795,1.558076E-06,0.02363454,0.01446749,0.1386122,0.02844942,0.4947764,0.4228769,0.8488203,0.1119026,0.1028039,0.2266638,0.0506086,0.1579097,0.1758246,0.0680039,0.04754378,1.498662,0.1003462,0.1024432,0.1521678,1.111191,0.06160713,0.1319841,0.036177,3.989271,8.139293,1.615237,1.096579,28.43903,36.10273,257.7917,30.73616,12.64139
190,0.0002916166,0.02561573,0.3004428,0.1118424,0.02320519,0.0003819048,0.005238008,0.03398444,0.1388742,0.3632846,0.0001193613,0.03239002,0.2810458,2.699149E-05,0.003478842,0.1245686,0.1146872,0.6172893,3.474706,1.599987E-06,0.02373246,0.01455714,0.1392383,0.02852009,0.4974628,0.4249468,0.8516646,0.1122241,0.103247,0.2272238,0.05086415,0.1587492,0.1768313,0.06817997,0.04776011,1.506622,0.1012418,0.1028257,0.1527139,1.106913,0.06140773,0.1324454,0.03624784,4.036755,8.234649,1.658659,1.126641,28.66754,36.66364,264.6749,31.27869,12.89311
191,0.0002980391,0.02557237,0.301159,0.1127166,0.02343447,0.0003918125,0.005360825,0.03471428,0.138274,0.3652653,0.000122895,0.03303966,0.2817453,2.778156E-05,0.003388724,0.1250104,0.1343167,0.662349,3.455991,1.63632E-06,0.02383945,0.01452391,0.1392333,0.02860612,0.5012956,0.42727,0.8552684,0.112694,0.1038655,0.2281567,0.05120549,0.1597781,0.1782523,0.0683758,0.0480439,1.516371,0.1023573,0.1033717,0.1535387,1.104846,0.06131811,0.1328519,0.03635626,4.085176,8.327777,1.679625,1.143043,28.87519,36.50446,265.6467,31.16371,13.00862
192,0.0003001685,0.0253209,0.3015759,0.1139039,0.02376557,0.0003932917,0.005480945,0.03557489,0.1377329,0.3671961,0.0001247055,0.03373106,0.2829611,2.798941E-05,0.00328556,0.1255132,0.1324689,0.705941,3.429023,1.652106E-06,0.02395234,0.01433381,0.1383983,0.02870652,0.5045357,0.4295382,0.8587357,0.1131615,0.1044644,0.2291996,0.05152425,0.1606962,0.1795009,0.0685899,0.04831177,1.523613,0.1031961,0.103904,0.1543681,1.104198,0.06130406,0.1332116,0.03649785,4.134276,8.37643,1.667506,1.138384,28.98006,35.78601,260.8596,30.52074,12.93745
193,0.0002968475,0.0249285,0.3015761,0.1152099,0.02417521,0.0003853323,0.005555094,0.03638598,0.1373351,0.3689628,0.0001240606,0.03436659,0.2844613,2.753934E-05,0.003202488,0.1259802,0.1063543,0.736911,3.398855,1.641215E-06,0.02406254,0.01398699,0.1365695,0.02881646,0.505719,0.4314414,0.8611925,0.1134697,0.1048491,0.2300187,0.05171952,0.1612479,0.1800678,0.06880843,0.0484851,1.525267,0.1034009,0.1042477,0.1549176,1.103473,0.0612921,0.1335162,0.03664927,4.183551,8.360185,1.628703,1.115172,28.94743,34.83643,252.6448,29.64461,12.71447
194,0.0002893851,0.02448482,0.3011058,0.1164795,0.02461638,0.0003709384,0.005574521,0.03689782,0.1370851,0.3705465,0.0001213551,0.03482324,0.2854,2.664222E-05,0.003156242,0.1263283,0.0673868,0.7369851,3.381074,1.609323E-06,0.02416034,0.01354448,0.1336604,0.02892902,0.5043306,0.4328067,0.8621829,0.1135291,0.1049156,0.2303681,0.05174488,0.1613376,0.1797531,0.06901178,0.04852635,1.520774,0.1029047,0.1043076,0.1550205,1.101514,0.06121939,0.1337454,0.03677943,4.232471,8.288618,1.581796,1.084531,28.80453,34.10051,244.939,28.94399,12.44549
195,0.0002793484,0.02405493,0.3001227,0.1176358,0.02506406,0.0003534126,0.005537157,0.03686928,0.136925,0.372004,0.000117075,0.03497587,0.2851854,2.550993E-05,0.003144544,0.1265022,0.04529712,0.6871616,3.397605,1.56348E-06,0.0242369,0.01307042,0.1296365,0.02903754,0.5007311,0.4335784,0.861649,0.1133299,0.1046635,0.2301565,0.05160919,0.1609951,0.1786501,0.0691824,0.04843911,1.511187,0.101873,0.104082,0.1546593,1.096989,0.06101564,0.1338761,0.03686057,4.28063,8.180218,1.535362,1.051555,28.5786,33.47381,237.5318,28.34022,12.16963
196,0.0002677052,0.02366676,0.2985706,0.1186627,0.02552106,0.0003348767,0.005433215,0.03623163,0.1367799,0.3733485,0.0001113554,0.03474985,0.2845704,2.425178E-05,0.003154003,0.126472,0.04241481,0.5878487,3.454093,1.508235E-06,0.02428548,0.01258767,0.1245178,0.0291362,0.4952818,0.433692,0.8595529,0.112875,0.104109,0.2293541,0.05132592,0.1602401,0.17686,0.06930676,0.04823019,1.497098,0.1004315,0.1035813,0.1538467,1.088565,0.06061032,0.1338878,0.03686907,4.327662,8.04188,1.485992,1.014815,28.26765,32.72472,228.8436,27.63033,11.86517
197,0.0002556059,0.02331229,0.2964033,0.1195504,0.0259709,0.0003173204,0.00525497,0.03514044,0.1365439,0.3744091,0.0001051155,0.0341776,0.2837762,2.297456E-05,0.003168503,0.1262217,0.04900944,0.5098924,3.483622,1.448908E-06,0.02430102,0.0120983,0.1184221,0.02921937,0.4880703,0.4330596,0.8557799,0.1121508,0.103248,0.2279266,0.05089419,0.1590587,0.1743998,0.06937318,0.04789645,1.478531,0.09861056,0.1027968,0.1525725,1.07538,0.05995439,0.1337617,0.03678281,4.373151,7.874402,1.431323,0.9737877,27.86612,31.87441,219.0049,26.82973,11.52473
